anio,periodo,codigo_encuesta,encuesta,modulo,verpreguntas,verficha,spss,stata,csv,encuesta_ref,unnamed:_0,dbf,codigo_modulo
2005,55,281,Condiciones de Vida y Pobreza - ENAHO,Ingresos del Trabajador Independiente,"javascript:VerPreguntas('281','77','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Ingresos+del+Trabajador+Independiente')","javascript:VerFicha('281','77')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/281-Modulo77.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/281-Modulo77.zip,,enaho,,,77
2005,55,281,Condiciones de Vida y Pobreza - ENAHO,Bienes y Servicios de Cuidados Personales,"javascript:VerPreguntas('281','78','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Bienes+y+Servicios+de+Cuidados+Personales')","javascript:VerFicha('281','78')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/281-Modulo78.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/281-Modulo78.zip,,enaho,,,78
2005,55,281,Condiciones de Vida y Pobreza - ENAHO,Participación Ciudadana,"javascript:VerPreguntas('281','84','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Participaci%F3n+Ciudadana')","javascript:VerFicha('281','84')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/281-Modulo84.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/281-Modulo84.zip,,enaho,,,84
2005,55,281,Condiciones de Vida y Pobreza - ENAHO,"Gobernabilidad, Democracia y Transparencia","javascript:VerPreguntas('281','85','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gobernabilidad%2C+Democracia+y+Transparencia')","javascript:VerFicha('281','85')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/281-Modulo85.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/281-Modulo85.zip,,enaho,,,85
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Características de la Vivienda y del Hogar,"javascript:VerPreguntas('282','01','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Caracter%EDsticas+de+la+Vivienda+y+del+Hogar')","javascript:VerFicha('282','01')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo01.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo01.zip,,enaho,,,1
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Características de los Miembros del Hogar,"javascript:VerPreguntas('282','02','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Caracter%EDsticas+de+los+Miembros+del+Hogar')","javascript:VerFicha('282','02')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo02.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo02.zip,,enaho,,,2
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Educación,"javascript:VerPreguntas('282','03','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Educaci%F3n')","javascript:VerFicha('282','03')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo03.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo03.zip,,enaho,,,3
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Salud,"javascript:VerPreguntas('282','04','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Salud')","javascript:VerFicha('282','04')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo04.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo04.zip,,enaho,,,4
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Empleo e Ingresos,"javascript:VerPreguntas('282','05','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Empleo+e+Ingresos')","javascript:VerFicha('282','05')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo05.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo05.zip,,enaho,,,5
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Gastos en Alimentos y Bebidas (Módulo 601),"javascript:VerPreguntas('282','07','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+en+Alimentos+y+Bebidas+%28M%F3dulo+601%29')","javascript:VerFicha('282','07')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo07.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo07.zip,,enaho,,,7
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Instituciones Beneficas,"javascript:VerPreguntas('282','08','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Instituciones+Beneficas')","javascript:VerFicha('282','08')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo08.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo08.zip,,enaho,,,8
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Mantenimiento de la Vivienda,"javascript:VerPreguntas('282','09','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Mantenimiento+de+la+Vivienda')","javascript:VerFicha('282','09')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo09.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo09.zip,,enaho,,,9
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Transportes y Comunicaciones,"javascript:VerPreguntas('282','10','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Transportes+y+Comunicaciones')","javascript:VerFicha('282','10')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo10.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo10.zip,,enaho,,,10
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Servicios a la Vivienda,"javascript:VerPreguntas('282','11','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Servicios+a+la+Vivienda')","javascript:VerFicha('282','11')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo11.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo11.zip,,enaho,,,11
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,"Esparcimiento , Diversion y Servicios de Cultura","javascript:VerPreguntas('282','12','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Esparcimiento+%2C+Diversion+y+Servicios+de+Cultura')","javascript:VerFicha('282','12')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo12.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo12.zip,,enaho,,,12
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Vestido y Calzado,"javascript:VerPreguntas('282','13','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Vestido+y+Calzado')","javascript:VerFicha('282','13')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo13.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo13.zip,,enaho,,,13
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Gastos de Transferencias,"javascript:VerPreguntas('282','15','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+de+Transferencias')","javascript:VerFicha('282','15')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo15.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo15.zip,,enaho,,,15
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Muebles y Enseres,"javascript:VerPreguntas('282','16','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Muebles+y+Enseres')","javascript:VerFicha('282','16')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo16.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo16.zip,,enaho,,,16
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Otros Bienes y Servicios,"javascript:VerPreguntas('282','17','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Otros+Bienes+y+Servicios')","javascript:VerFicha('282','17')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo17.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo17.zip,,enaho,,,17
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Equipamiento del Hogar,"javascript:VerPreguntas('282','18','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Equipamiento+del+Hogar')","javascript:VerFicha('282','18')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo18.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo18.zip,,enaho,,,18
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Producción Agrícola,"javascript:VerPreguntas('282','22','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Producci%F3n+Agr%EDcola')","javascript:VerFicha('282','22')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo22.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo22.zip,,enaho,,,22
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Subproductos Agricolas,"javascript:VerPreguntas('282','23','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Subproductos+Agricolas')","javascript:VerFicha('282','23')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo23.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo23.zip,,enaho,,,23
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Producción Forestal,"javascript:VerPreguntas('282','24','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Producci%F3n+Forestal')","javascript:VerFicha('282','24')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo24.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo24.zip,,enaho,,,24
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Gastos en Actividades Agricolas y/o Forestales,"javascript:VerPreguntas('282','25','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+en+Actividades+Agricolas+y%2Fo+Forestales')","javascript:VerFicha('282','25')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo25.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo25.zip,,enaho,,,25
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Producción Pecuaria,"javascript:VerPreguntas('282','26','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Producci%F3n+Pecuaria')","javascript:VerFicha('282','26')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo26.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo26.zip,,enaho,,,26
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Subproductos Pecuarios,"javascript:VerPreguntas('282','27','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Subproductos+Pecuarios')","javascript:VerFicha('282','27')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo27.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo27.zip,,enaho,,,27
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Gastos en Actividades Pecuarias,"javascript:VerPreguntas('282','28','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+en+Actividades+Pecuarias')","javascript:VerFicha('282','28')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo28.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo28.zip,,enaho,,,28
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Sumarias ( Variables Calculadas ),"javascript:VerPreguntas('282','34','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Sumarias+%28+Variables+Calculadas+%29')","javascript:VerFicha('282','34')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo34.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo34.zip,,enaho,,,34
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Programas Sociales (Miembros del Hogar),"javascript:VerPreguntas('282','37','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Programas+Sociales++%28Miembros+del+Hogar%29')","javascript:VerFicha('282','37')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo37.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo37.zip,,enaho,,,37
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Ingresos del Trabajador Independiente,"javascript:VerPreguntas('282','77','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Ingresos+del+Trabajador+Independiente')","javascript:VerFicha('282','77')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo77.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo77.zip,,enaho,,,77
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Bienes y Servicios de Cuidados Personales,"javascript:VerPreguntas('282','78','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Bienes+y+Servicios+de+Cuidados+Personales')","javascript:VerFicha('282','78')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo78.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo78.zip,,enaho,,,78
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,Participación Ciudadana,"javascript:VerPreguntas('282','84','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Participaci%F3n+Ciudadana')","javascript:VerFicha('282','84')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo84.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo84.zip,,enaho,,,84
2006,55,282,Condiciones de Vida y Pobreza - ENAHO,"Gobernabilidad, Democracia y Transparencia","javascript:VerPreguntas('282','85','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gobernabilidad%2C+Democracia+y+Transparencia')","javascript:VerFicha('282','85')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/282-Modulo85.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/282-Modulo85.zip,,enaho,,,85
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Características de la Vivienda y del Hogar,"javascript:VerPreguntas('283','01','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Caracter%EDsticas+de+la+Vivienda+y+del+Hogar')","javascript:VerFicha('283','01')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo01.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo01.zip,,enaho,,,1
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Características de los Miembros del Hogar,"javascript:VerPreguntas('283','02','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Caracter%EDsticas+de+los+Miembros+del+Hogar')","javascript:VerFicha('283','02')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo02.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo02.zip,,enaho,,,2
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Educación,"javascript:VerPreguntas('283','03','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Educaci%F3n')","javascript:VerFicha('283','03')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo03.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo03.zip,,enaho,,,3
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Salud,"javascript:VerPreguntas('283','04','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Salud')","javascript:VerFicha('283','04')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo04.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo04.zip,,enaho,,,4
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Empleo e Ingresos,"javascript:VerPreguntas('283','05','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Empleo+e+Ingresos')","javascript:VerFicha('283','05')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo05.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo05.zip,,enaho,,,5
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Gastos en Alimentos y Bebidas (Módulo 601),"javascript:VerPreguntas('283','07','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+en+Alimentos+y+Bebidas+%28M%F3dulo+601%29')","javascript:VerFicha('283','07')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo07.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo07.zip,,enaho,,,7
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Instituciones Beneficas,"javascript:VerPreguntas('283','08','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Instituciones+Beneficas')","javascript:VerFicha('283','08')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo08.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo08.zip,,enaho,,,8
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Mantenimiento de la Vivienda,"javascript:VerPreguntas('283','09','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Mantenimiento+de+la+Vivienda')","javascript:VerFicha('283','09')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo09.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo09.zip,,enaho,,,9
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Transportes y Comunicaciones,"javascript:VerPreguntas('283','10','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Transportes+y+Comunicaciones')","javascript:VerFicha('283','10')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo10.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo10.zip,,enaho,,,10
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Servicios a la Vivienda,"javascript:VerPreguntas('283','11','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Servicios+a+la+Vivienda')","javascript:VerFicha('283','11')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo11.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo11.zip,,enaho,,,11
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,"Esparcimiento , Diversion y Servicios de Cultura","javascript:VerPreguntas('283','12','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Esparcimiento+%2C+Diversion+y+Servicios+de+Cultura')","javascript:VerFicha('283','12')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo12.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo12.zip,,enaho,,,12
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Vestido y Calzado,"javascript:VerPreguntas('283','13','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Vestido+y+Calzado')","javascript:VerFicha('283','13')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo13.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo13.zip,,enaho,,,13
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Gastos de Transferencias,"javascript:VerPreguntas('283','15','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+de+Transferencias')","javascript:VerFicha('283','15')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo15.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo15.zip,,enaho,,,15
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Muebles y Enseres,"javascript:VerPreguntas('283','16','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Muebles+y+Enseres')","javascript:VerFicha('283','16')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo16.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo16.zip,,enaho,,,16
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Otros Bienes y Servicios,"javascript:VerPreguntas('283','17','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Otros+Bienes+y+Servicios')","javascript:VerFicha('283','17')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo17.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo17.zip,,enaho,,,17
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Equipamiento del Hogar,"javascript:VerPreguntas('283','18','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Equipamiento+del+Hogar')","javascript:VerFicha('283','18')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo18.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo18.zip,,enaho,,,18
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Producción Agrícola,"javascript:VerPreguntas('283','22','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Producci%F3n+Agr%EDcola')","javascript:VerFicha('283','22')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo22.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo22.zip,,enaho,,,22
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Subproductos Agricolas,"javascript:VerPreguntas('283','23','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Subproductos+Agricolas')","javascript:VerFicha('283','23')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo23.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo23.zip,,enaho,,,23
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Producción Forestal,"javascript:VerPreguntas('283','24','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Producci%F3n+Forestal')","javascript:VerFicha('283','24')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo24.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo24.zip,,enaho,,,24
2007,55,283,Condiciones de Vida y Pobreza - ENAHO,Gastos en Actividades Agricolas y/o Forestales,"javascript:VerPreguntas('283','25','Condiciones+de+Vida+y+Pobreza+%2D+ENAHO','Gastos+en+Actividades+Agricolas+y%2Fo+Forestales')","javascript:VerFicha('283','25')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/283-Modulo25.zip,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/STATA/283-Modulo25.zip,,enaho,,,25
